id,src,dst,label,time
7712,81,3,0,1009811271
7713,81,3,0,1009811271
7714,81,3,0,1009811271
7715,81,3,0,1009970021
7716,81,3,0,1009970021
7717,81,3,16,1009970021
7718,81,3,0,1009970021
7719,81,3,16,1009976357
7720,81,3,0,1009976357
7721,127,3,0,987665700
7722,127,3,0,987665700
7723,127,3,0,987665700
7724,127,3,0,987665700
7725,127,3,14,987701700
7726,127,3,0,987701700
7727,110,3,0,987001920
7728,110,3,0,987001920
7729,110,3,0,987001920
7730,110,3,0,987001920
7731,110,3,9,987037920
7732,110,3,11,988125817
7733,110,3,0,990473935
7734,110,3,5,990473935
7735,110,3,0,1002305037
7736,110,3,0,1002305037
7737,110,3,0,1002305037
7738,110,3,0,1002305037
7739,110,3,0,1002305037
7740,110,3,0,1002305037
7741,110,3,0,1002305037
7742,110,3,0,1002305037
7743,110,3,0,1002305037
7744,110,3,0,1002305037
7745,110,3,0,1002305037
7746,110,3,9,1002305037
7747,110,3,0,1002305037
7748,110,3,0,1002305037
7749,110,3,0,1002305037
7750,110,3,0,1002305037
7751,63,3,-1,968393760
7752,63,3,0,968393760
7753,63,3,0,968393760
7754,63,3,0,972635880
7755,63,3,-1,972635880
7756,63,3,0,972635880
7757,63,3,0,972635880
7758,63,3,9,974319060
7759,63,3,0,975493080
7760,63,3,0,975493080
7761,63,3,0,975493080
7762,63,3,11,975536280
7763,63,3,0,975741300
7764,63,3,0,975741300
7765,63,3,0,975741300
7766,63,3,14,975784500
7767,63,3,0,976699740
7768,63,3,0,976701060
7769,63,3,0,976701060
7770,63,3,0,976701060
7771,63,3,24,976742940
7772,63,3,3,976744260
7773,63,3,0,978891960
7774,63,3,0,978891960
7775,63,3,0,978891960
7776,63,3,0,978891960
7777,63,3,11,978935160
7778,63,3,11,978935160
7779,63,3,9,988661460
7780,63,3,11,991650235
7781,39,3,0,962949480
7782,39,3,0,962949480
7783,39,3,-1,962949480
7784,39,3,0,962949480
7785,39,3,0,969897720
7786,39,3,-1,969897720
7787,39,3,0,969897720
7788,39,3,0,969897720
7789,39,3,0,983345940
7790,39,3,0,983345940
7791,39,3,9,983345940
7792,39,3,9,1001937455
7793,100,3,32,972388200
7794,100,3,0,972388200
7795,100,3,0,972388200
7796,100,3,0,972388200
7797,100,3,0,972395340
7798,100,3,-1,972395340
7799,100,3,0,972395340
7800,40,3,7,982946432
7801,40,3,11,991762810
7802,52,3,9,997183212
7803,76,3,0,989521560
7804,76,3,11,989521560
7805,76,3,11,989604960
7806,51,3,0,972282240
7807,51,3,-1,972282240
7808,51,3,0,972282240
7809,51,3,0,974196900
7810,51,3,3,974196900
7811,51,3,0,974196900
7812,51,3,3,974196900
7813,51,3,0,974470080
7814,51,3,9,974470080
7815,51,3,0,974470080
7816,51,3,9,974470080
7817,51,3,1,975591120
7818,51,3,0,975591120
7819,51,3,14,975648180
7820,51,3,0,975648180
7821,51,3,9,977304420
7822,51,3,0,977304420
7823,51,3,0,977304420
7824,51,3,11,988865940
7825,51,3,0,988865940
7826,51,3,0,988865940
7827,51,3,11,988865940
7828,51,3,0,988865940
7829,51,3,0,988865940
7830,60,3,0,955715640
7831,60,3,0,955715640
7832,60,3,-1,955715640
7833,60,3,0,955882200
7834,60,3,-1,955882200
7835,60,3,0,955882200
7836,60,3,0,962361480
7837,60,3,-1,962361480
7838,60,3,0,962361480
7839,60,3,-1,962769780
7840,60,3,0,962769780
7841,60,3,0,962769780
7842,60,3,0,963922260
7843,60,3,0,963922260
7844,60,3,-1,963922260
7845,60,3,0,963922260
7846,60,3,0,963992460
7847,60,3,0,963992460
7848,60,3,0,963992460
7849,60,3,0,965310480
7850,60,3,0,965310480
7851,60,3,-1,965310480
7852,60,3,-1,966399660
7853,60,3,0,966399660
7854,60,3,0,966399660
7855,60,3,0,966399660
7856,60,3,0,966416880
7857,60,3,-1,966416880
7858,60,3,0,966416880
7859,60,3,0,966507420
7860,60,3,0,966507420
7861,60,3,-1,966507420
7862,60,3,0,966507420
7863,60,3,-1,967533240
7864,60,3,0,967533240
7865,60,3,0,967533240
7866,60,3,0,967609440
7867,60,3,-1,967609440
7868,60,3,0,967609440
7869,60,3,0,970235640
7870,60,3,-1,970235640
7871,60,3,0,970235640
7872,60,3,0,970235640
7873,60,3,-1,972228180
7874,60,3,0,972228180
7875,60,3,0,972228180
7876,60,3,0,972228180
7877,60,3,-1,972396180
7878,60,3,0,972396180
7879,60,3,0,972396180
7880,60,3,0,973063020
7881,60,3,-1,973063020
7882,60,3,0,973063020
7883,60,3,30,975509880
7884,60,3,0,975509880
7885,60,3,0,975509880
7886,60,3,0,977142960
7887,60,3,0,977142960
7888,60,3,0,977142960
7889,60,3,11,977142960
7890,60,3,0,979127460
7891,60,3,0,979127460
7892,60,3,11,979127460
7893,60,3,0,979127460
7894,60,3,0,980347860
7895,60,3,0,980347860
7896,60,3,0,980347860
7897,60,3,11,980347860
7898,60,3,0,980348040
7899,60,3,0,980348040
7900,60,3,0,980348040
7901,60,3,1,980348040
7902,60,3,0,982230180
7903,60,3,9,982230180
7904,60,3,0,982230180
7905,60,3,0,982230180
7906,60,3,9,982233540
7907,60,3,0,982233540
7908,60,3,0,982233540
7909,60,3,0,982237200
7910,60,3,0,982237200
7911,60,3,0,982237200
7912,60,3,11,982237200
7913,60,3,0,983289480
7914,60,3,11,983289480
7915,60,3,0,983289480
7916,60,3,11,993838588
7917,60,3,9,997111722
7918,60,3,11,998315600
7919,60,3,11,998389515
7920,60,3,0,998389515
7921,60,3,14,1000834565
7922,60,3,0,1002038776
7923,60,3,30,1002038776
7924,60,3,0,1002533266
7925,60,3,9,1002533266
7926,60,3,0,1002804595
7927,60,3,20,1002804595
7928,60,3,0,1002804595
7929,60,3,17,1002810080
7930,60,3,0,1003741091
7931,60,3,0,1003741091
7932,60,3,0,1003741091
7933,60,3,0,1003741091
7934,60,3,9,1003741091
7935,60,3,0,1003741091
7936,60,3,5,1006728833
7937,105,3,16,1009975241
7938,105,3,0,1009975241
7939,30,3,9,1004464633
7940,30,3,0,1013011710
7941,30,3,16,1013011710
7942,30,3,16,1013023611
7943,30,3,0,1013023611
7944,79,3,0,1004623021
7945,79,3,9,1006795710
7946,79,3,0,1006795710
7947,79,3,0,1006795710
7948,79,3,0,1006795710
7949,79,3,0,1006795710
7950,79,3,0,1006795710
7951,65,3,9,991246488
7952,116,3,9,985735920
7953,116,3,0,985735920
7954,74,3,0,998580265
7955,74,3,0,998580265
7956,74,3,5,998580265
7957,74,3,5,998580265
7958,74,3,5,998580265
7959,74,3,5,998580265
7960,74,3,0,998580265
7961,74,3,0,998580265
7962,56,3,16,1003760924
7963,56,3,0,1003760924
7964,56,3,16,1003760924
7965,56,3,0,1003760924
7966,97,3,0,1012946869
7967,97,3,0,1012946869
7968,97,3,0,1012946869
7969,97,3,9,1012946869
7970,97,3,0,1012946869
7971,97,3,0,1012946869
7972,97,3,0,1012946869
7973,97,3,0,1012946869
7974,97,3,9,1012946869
7975,97,3,0,1012946869
7976,97,3,-1,1014936343
7977,97,3,-1,1014936343
7978,66,3,11,991140164
7979,66,3,0,991140164
7980,4,3,11,991155620
7981,4,3,11,991924717
7982,84,104,0,964705140
7983,84,104,0,964705140
7984,84,104,0,964705140
7985,84,104,0,964705140
7986,84,104,-1,964705140
7987,84,104,0,964705140
7988,84,104,0,964705140
7989,84,104,0,964705140
7990,84,104,0,964705140
7991,84,104,0,964705140
7992,84,104,-1,964705140
7993,84,104,0,964705140
7994,83,104,0,965975400
7995,83,104,-1,965975400
7996,83,104,0,965975400
7997,83,104,-1,965975400
7998,83,104,32,969969000
7999,83,104,0,969969000
8000,83,104,0,985785840
8001,83,104,0,985785840
8002,83,104,9,985825440
8003,83,104,4,987104750
8004,83,104,4,987122700
8005,83,104,9,991121340
8006,83,104,0,991121340
8007,83,104,9,991121340
8008,83,104,0,991121340
8009,27,104,0,944643600
8010,27,104,-1,944643600
8011,27,104,0,951392160
8012,27,104,-1,951392160
8013,27,104,0,970122540
8014,27,104,-1,970122540
8015,27,104,0,970122540
8016,27,104,-1,970122540
8017,27,104,-1,973068840
8018,27,104,0,973068840
8019,27,104,-1,973068840
8020,27,104,0,973068840
8021,81,104,0,993459480
8022,81,104,9,993459480
8023,81,104,0,993459480
8024,81,104,0,993459480
8025,81,104,9,993459480
8026,81,104,0,993459480
8027,81,104,20,993477530
8028,81,104,20,993477530
8029,81,104,9,993495480
8030,81,104,0,993495480
8031,81,104,9,993495480
8032,81,104,0,993495480
8033,81,104,11,1003175705
8034,81,104,0,1006776740
8035,81,104,16,1006776740
8036,81,104,0,1006776740
8037,81,104,0,1006776740
8038,103,104,0,946535100
8039,103,104,0,946535100
8040,103,104,0,946535100
8041,103,104,0,946535100
8042,103,104,0,946535100
8043,103,104,-1,946535100
8044,103,104,0,946535100
8045,103,104,0,946535100
8046,103,104,0,946535100
8047,103,104,0,946535100
8048,103,104,0,947827440
8049,103,104,-1,947827440
8050,103,104,0,947827440
8051,103,104,-1,947827440
8052,103,104,0,970812960
8053,103,104,32,970812960
8054,103,104,0,970841160
8055,103,104,0,970841160
8056,103,104,0,970841160
8057,103,104,0,970841160
8058,103,104,32,970841160
8059,103,104,0,970841160
8060,103,104,0,970841160
8061,103,104,0,970841160
8062,103,104,0,970841160
8063,103,104,29,983446740
8064,103,104,0,983446740
8065,103,104,20,984197640
8066,103,104,0,984197640
8067,103,104,4,987708420
8068,103,104,9,987931200
8069,103,104,0,987931200
8070,103,104,9,987931200
8071,103,104,0,987931200
8072,103,104,4,988214100
8073,103,104,0,989134800
8074,103,104,9,989134800
8075,103,104,0,995564040
8076,103,104,0,995564040
8077,118,104,0,939206640
8078,118,104,-1,939206640
8079,118,104,0,939206640
8080,118,104,-1,939206640
8081,118,104,0,951058380
8082,118,104,0,951058380
8083,118,104,-1,951058380
8084,118,104,0,951058380
8085,118,104,0,955448940
8086,118,104,0,955448940
8087,118,104,-1,955448940
8088,118,104,0,955448940
8089,118,104,0,955448940
8090,118,104,0,955448940
8091,118,104,0,955448940
8092,118,104,0,955448940
8093,118,104,-1,955448940
8094,118,104,0,955448940
8095,118,104,0,955448940
8096,118,104,0,955448940
8097,118,104,-1,955555320
8098,118,104,0,955555320
8099,118,104,0,955555320
8100,118,104,0,955555320
8101,118,104,0,955555320
8102,118,104,0,955555320
8103,118,104,0,956068200
8104,118,104,0,956068200
8105,118,104,0,956068200
8106,118,104,-1,956068200
8107,118,104,0,956068200
8108,118,104,0,963838860
8109,118,104,0,963838860
8110,118,104,-1,963838860
8111,118,104,0,963838860
8112,118,104,0,963838860
8113,118,104,0,963838860
8114,118,104,-1,963838860
8115,118,104,0,963838860
8116,118,104,0,963917940
8117,118,104,-1,963917940
8118,118,104,0,963917940
8119,118,104,0,963917940
8120,118,104,0,963917940
8121,118,104,0,963917940
8122,118,104,-1,963917940
8123,118,104,0,963917940
8124,118,104,0,963917940
8125,118,104,0,963917940
8126,118,104,0,964049880
8127,118,104,0,964049880
8128,118,104,0,964049880
8129,118,104,0,964049880
8130,118,104,-1,964049880
8131,118,104,0,964049880
8132,118,104,0,964168320
8133,118,104,0,964168320
8134,118,104,0,964168320
8135,118,104,0,964168320
8136,118,104,-1,964168320
8137,118,104,0,964176180
8138,118,104,-1,964176180
8139,118,104,0,964176180
8140,118,104,0,964176180
8141,118,104,0,964524360
8142,118,104,0,964524360
8143,118,104,0,964524360
8144,118,104,0,964524360
8145,118,104,0,964524360
8146,118,104,-1,964524360
8147,118,104,-1,965145360
8148,118,104,0,965145360
8149,118,104,0,965145360
8150,118,104,0,965145360
8151,118,104,0,965145360
8152,118,104,0,965230380
8153,118,104,0,965230380
8154,118,104,-1,965230380
8155,118,104,0,965230380
8156,118,104,0,965230380
8157,118,104,0,965318400
8158,118,104,0,965318400
8159,118,104,-1,965318400
8160,118,104,0,965318400
8161,118,104,0,965318400
8162,118,104,0,965624220
8163,118,104,0,965624220
8164,118,104,0,965624220
8165,118,104,0,965624220
8166,118,104,0,965624220
8167,118,104,-1,965624220
8168,118,104,-1,965728440
8169,118,104,0,965728440
8170,118,104,0,965728440
8171,118,104,0,965728440
8172,118,104,0,965728440
8173,118,104,-1,965728440
8174,118,104,0,965728440
8175,118,104,0,965728440
8176,118,104,0,965728440
8177,118,104,0,965728440
8178,118,104,0,966232440
8179,118,104,0,966232440
8180,118,104,0,966232440
8181,118,104,-1,966232440
8182,118,104,0,966232440
8183,118,104,0,966232440
8184,118,104,0,966232440
8185,118,104,0,966232440
8186,118,104,-1,966232440
8187,118,104,0,966232440
8188,118,104,0,966398160
8189,118,104,0,966398160
8190,118,104,-1,966398160
8191,118,104,0,966398160
8192,118,104,0,966398160
8193,118,104,0,966398160
8194,118,104,-1,966398160
8195,118,104,0,966398160
8196,118,104,-1,966405180
8197,118,104,0,966405180
8198,118,104,0,966405180
8199,118,104,0,966405180
8200,118,104,0,966831060
8201,118,104,0,966831060
8202,118,104,0,966831060
8203,118,104,-1,966831060
8204,118,104,0,966831060
8205,118,104,0,966831060
8206,118,104,0,966831060
8207,118,104,0,966831060
8208,118,104,0,966831060
8209,118,104,-1,966831060
8210,118,104,0,966831060
8211,118,104,0,966831060
8212,118,104,-1,966834060
8213,118,104,0,966834060
8214,118,104,0,966834060
8215,118,104,0,966834060
8216,118,104,0,966834060
8217,118,104,0,966951780
8218,118,104,0,966951780
8219,118,104,0,966951780
8220,118,104,-1,966951780
8221,118,104,0,966951780
8222,118,104,0,966952080
8223,118,104,0,966952080
8224,118,104,-1,966952080
8225,118,104,0,966952080
8226,118,104,0,966952080
8227,118,104,0,966952080
8228,118,104,0,966952260
8229,118,104,0,966952260
8230,118,104,0,966952260
8231,118,104,0,966952260
8232,118,104,-1,966952260
8233,118,104,0,966952260
8234,118,104,0,967020180
8235,118,104,0,967020180
8236,118,104,0,967020180
8237,118,104,-1,967020180
8238,118,104,0,967020180
8239,118,104,0,967020180
8240,118,104,0,967095540
8241,118,104,0,967095540
8242,118,104,0,967095540
8243,118,104,-1,967095540
8244,118,104,0,967095540
8245,118,104,0,967095540
8246,118,104,0,967095540
8247,118,104,0,967095540
8248,118,104,-1,967095540
8249,118,104,0,967095540
8250,118,104,-1,967109280
8251,118,104,0,967109280
8252,118,104,0,967109280
8253,118,104,0,967109280
8254,118,104,0,967109280
8255,118,104,0,967109280
8256,118,104,-1,967109280
8257,118,104,0,967109280
8258,118,104,0,967109280
8259,118,104,0,967109280
8260,118,104,0,967109280
8261,118,104,0,967109280
8262,118,104,0,967176600
8263,118,104,-1,967176600
8264,118,104,0,967176600
8265,118,104,0,967176600
8266,118,104,0,967176600
8267,118,104,-1,967176600
8268,118,104,0,967176600
8269,118,104,0,967176600
8270,118,104,0,967176720
8271,118,104,0,967176720
8272,118,104,0,967176720
8273,118,104,0,967176720
8274,118,104,0,967176720
8275,118,104,-1,967176720
8276,118,104,0,967176780
8277,118,104,0,967176780
8278,118,104,0,967176780
8279,118,104,0,967176780
8280,118,104,0,967176780
8281,118,104,-1,967176780
8282,118,104,0,967463760
8283,118,104,0,967463760
8284,118,104,-1,967463760
8285,118,104,0,967463760
8286,118,104,0,967731420
8287,118,104,0,967731420
8288,118,104,0,967731420
8289,118,104,0,967731420
8290,118,104,-1,967731420
8291,118,104,0,967731420
8292,118,104,0,967731420
8293,118,104,0,967731420
8294,118,104,0,967731420
8295,118,104,-1,967731420
8296,118,104,0,967783380
8297,118,104,0,967783380
8298,118,104,-1,967783380
8299,118,104,0,967783380
8300,118,104,0,967783380
8301,118,104,0,967783380
8302,118,104,0,967783380
8303,118,104,0,967783380
8304,118,104,0,967783380
8305,118,104,-1,967783380
8306,118,104,0,967783380
8307,118,104,0,967783380
8308,118,104,0,967783380
8309,118,104,0,967783380
8310,118,104,0,967784100
8311,118,104,0,967784100
8312,118,104,-1,967784100
8313,118,104,0,967784100
8314,118,104,0,967784100
8315,118,104,0,967786020
8316,118,104,0,967786020
8317,118,104,0,967786020
8318,118,104,0,967786020
8319,118,104,0,967786020
8320,118,104,-1,967786020
8321,118,104,0,967786020
8322,118,104,0,967786020
8323,118,104,0,967786020
8324,118,104,0,967786020
8325,118,104,0,967786020
8326,118,104,0,967786020
8327,118,104,-1,967786020
8328,118,104,0,967786020
8329,118,104,0,968421780
8330,118,104,-1,968421780
8331,118,104,0,968421780
8332,118,104,0,968421780
8333,118,104,0,968421780
8334,118,104,0,968421780
8335,118,104,-1,968421780
8336,118,104,0,968421780
8337,118,104,0,968421780
8338,118,104,0,968421780
8339,118,104,-1,969597660
8340,118,104,0,969597660
8341,118,104,0,969597660
8342,118,104,0,969597660
8343,118,104,0,969597660
8344,118,104,0,969622440
8345,118,104,0,969622440
8346,118,104,0,969622440
8347,118,104,0,969622440
8348,118,104,0,969622440
8349,118,104,-1,969622440
8350,118,104,0,969622440
8351,118,104,0,969622440
8352,118,104,0,969622440
8353,118,104,0,969622440
8354,118,104,0,969622440
8355,118,104,-1,969622440
8356,118,104,0,969804600
8357,118,104,-1,969804600
8358,118,104,0,969804600
8359,118,104,0,969804600
8360,118,104,0,969804600
8361,118,104,-1,969804600
8362,118,104,0,969804600
8363,118,104,0,969804600
8364,118,104,0,969976080
8365,118,104,-1,969976080
8366,118,104,0,969976080
8367,118,104,0,969976080
8368,118,104,0,969976080
8369,118,104,0,970641180
8370,118,104,0,970641180
8371,118,104,0,970641180
8372,118,104,0,970641180
8373,118,104,-1,970641180
8374,118,104,0,970641180
8375,118,104,0,970641180
8376,118,104,0,970641180
8377,118,104,0,970641180
8378,118,104,-1,970641180
8379,118,104,-1,971077560
8380,118,104,0,971077560
8381,118,104,0,971077560
8382,118,104,0,971077560
8383,118,104,0,971077560
8384,118,104,0,971077560
8385,118,104,-1,971094480
8386,118,104,0,971094480
8387,118,104,0,971094480
8388,118,104,0,971094480
8389,118,104,0,971094480
8390,118,104,-1,971094480
8391,118,104,0,971094480
8392,118,104,0,971094480
8393,118,104,0,971094480
8394,118,104,0,971094480
8395,118,104,0,972277320
8396,118,104,0,972277320
8397,118,104,0,972277320
8398,118,104,0,972277320
8399,118,104,-1,972277320
8400,118,104,0,972970440
8401,118,104,0,972970440
8402,118,104,0,972970440
8403,118,104,0,972970440
8404,118,104,0,972970440
8405,118,104,32,972970440
8406,118,104,0,972970440
8407,118,104,0,972970440
8408,118,104,32,973083540
8409,118,104,0,973083540
8410,118,104,0,973083540
8411,118,104,0,973083540
8412,118,104,0,973083540
8413,118,104,0,973083540
8414,118,104,-1,973145160
8415,118,104,0,973145160
8416,118,104,0,973145160
8417,118,104,0,973145160
8418,118,104,-1,973145160
8419,118,104,0,973145160
8420,118,104,0,973145160
8421,118,104,0,973145160
8422,118,104,0,973576740
8423,118,104,32,973576740
8424,118,104,0,973576740
8425,118,104,0,973576740
8426,118,104,0,973576740
8427,118,104,0,973576740
8428,118,104,0,973576740
8429,118,104,0,973761960
8430,118,104,0,973761960
8431,118,104,0,973761960
8432,118,104,0,973761960
8433,118,104,-1,973761960
8434,118,104,0,973761960
8435,118,104,0,973835520
8436,118,104,0,973835520
8437,118,104,-1,973835520
8438,118,104,0,973835520
8439,118,104,0,973835520
8440,118,104,0,973835520
8441,118,104,0,973835520
8442,118,104,-1,973835520
8443,118,104,0,973835520
8444,118,104,0,973835520
8445,118,104,0,973837560
8446,118,104,0,973837560
8447,118,104,0,973837560
8448,118,104,-1,973837560
8449,118,104,0,973837560
8450,118,104,0,974028420
8451,118,104,0,974028420
8452,118,104,32,974028420
8453,118,104,0,974028420
8454,118,104,0,974028420
8455,118,104,0,974028420
8456,118,104,0,974028420
8457,118,104,32,974028420
8458,118,104,0,974028420
8459,118,104,0,974028420
8460,118,104,0,974091060
8461,118,104,0,974091060
8462,118,104,3,974091060
8463,118,104,0,974091060
8464,118,104,0,974091060
8465,118,104,0,974091060
8466,118,104,0,974091060
8467,118,104,0,974091060
8468,118,104,0,974091060
8469,118,104,0,974091060
8470,118,104,3,974091060
8471,118,104,0,974091060
8472,118,104,0,974091060
8473,118,104,0,974091060
8474,118,104,0,974091060
8475,118,104,0,974091060
8476,118,104,0,974097060
8477,118,104,32,974097060
8478,118,104,0,974097060
8479,118,104,0,974097060
8480,118,104,0,974097060
8481,118,104,0,974521200
8482,118,104,0,974521200
8483,118,104,0,974521200
8484,118,104,24,974521200
8485,118,104,0,974521200
8486,118,104,0,974521200
8487,118,104,0,974521200
8488,118,104,0,974521200
8489,118,104,0,974521200
8490,118,104,0,974521200
8491,118,104,0,974521200
8492,118,104,0,974521200
8493,118,104,24,974521200
8494,118,104,0,974521200
8495,118,104,0,974521200
8496,118,104,0,974521200
8497,118,104,0,974521200
8498,118,104,0,974521200
8499,118,104,0,974653860
8500,118,104,0,974653860
8501,118,104,0,974653860
8502,118,104,0,974653860
8503,118,104,0,974653860
8504,118,104,0,974653860
8505,118,104,0,974653860
8506,118,104,24,974653860
8507,118,104,0,974653860
8508,118,104,0,974653860
8509,118,104,0,974653860
8510,118,104,0,974653860
8511,118,104,0,974653860
8512,118,104,0,974653860
8513,118,104,0,974653860
8514,118,104,24,974653860
8515,118,104,0,975349320
8516,118,104,3,975349320
8517,118,104,0,975349320
8518,118,104,3,975349320
8519,118,104,0,975482520
8520,118,104,0,975482520
8521,118,104,0,975482520
8522,118,104,9,975482520
8523,118,104,0,975482520
8524,118,104,0,975482520
8525,118,104,0,975908520
8526,118,104,29,975908520
8527,118,104,0,975908520
8528,118,104,0,975908520
8529,118,104,0,975908520
8530,118,104,0,975908520
8531,118,104,29,975908520
8532,118,104,0,975908520
8533,118,104,0,975908520
8534,118,104,0,975908520
8535,118,104,3,975991260
8536,118,104,0,975991260
8537,118,104,0,975991260
8538,118,104,0,975991260
8539,118,104,3,975991260
8540,118,104,0,975991260
8541,118,104,0,975991260
8542,118,104,0,975991260
8543,118,104,0,976163280
8544,118,104,0,976163280
8545,118,104,0,976163280
8546,118,104,24,976163280
8547,118,104,0,976163280
8548,118,104,0,976163280
8549,118,104,0,976163280
8550,118,104,0,976163280
8551,118,104,24,976163280
8552,118,104,0,976163280
8553,118,104,0,976252680
8554,118,104,0,976252680
8555,118,104,0,976252680
8556,118,104,0,976252680
8557,118,104,0,976252680
8558,118,104,0,976252680
8559,118,104,0,976512360
8560,118,104,9,976512360
8561,118,104,0,976512360
8562,118,104,0,976512360
8563,118,104,0,976512360
8564,118,104,0,976516320
8565,118,104,0,976516320
8566,118,104,0,976516320
8567,118,104,1,976516320
8568,118,104,0,976516320
8569,118,104,0,976516320
8570,118,104,0,976519020
8571,118,104,0,976519020
8572,118,104,6,976519020
8573,118,104,0,976519020
8574,118,104,0,976519020
8575,118,104,0,976519020
8576,118,104,0,976519020
8577,118,104,6,976519020
8578,118,104,0,976519020
8579,118,104,0,976519020
8580,118,104,0,976622820
8581,118,104,0,976622820
8582,118,104,0,976622820
8583,118,104,0,976622820
8584,118,104,0,976622820
8585,118,104,1,976622820
8586,118,104,0,976622820
8587,118,104,0,976622820
8588,118,104,0,976622820
8589,118,104,0,976622820
8590,118,104,0,976622820
8591,118,104,0,976622820
8592,118,104,0,976622820
8593,118,104,1,976622820
8594,118,104,0,976622820
8595,118,104,0,976622820
8596,118,104,24,977074740
8597,118,104,0,977074740
8598,118,104,0,977074740
8599,118,104,0,977074740
8600,118,104,0,977074740
8601,118,104,0,977074740
8602,118,104,24,977074740
8603,118,104,0,977074740
8604,118,104,0,977074740
8605,118,104,0,977074740
8606,118,104,0,977074740
8607,118,104,0,977074740
8608,118,104,0,977211720
8609,118,104,8,977211720
8610,118,104,0,977211720
8611,118,104,0,977211720
8612,118,104,0,977211720
8613,118,104,0,977211720
8614,118,104,0,977211720
8615,118,104,8,977211720
8616,118,104,0,977211720
8617,118,104,0,977211720
8618,118,104,0,977211720
8619,118,104,0,977211720
8620,118,104,0,977212800
8621,118,104,0,977212800
8622,118,104,24,977212800
8623,118,104,0,977212800
8624,118,104,0,977212800
8625,118,104,0,977212800
8626,118,104,0,977253900
8627,118,104,0,977253900
8628,118,104,0,977253900
8629,118,104,1,977253900
8630,118,104,0,977253900
8631,118,104,0,977253900
8632,118,104,0,977253900
8633,118,104,0,977253900
8634,118,104,1,977253900
8635,118,104,0,977253900
8636,118,104,0,977846460
8637,118,104,0,977846460
8638,118,104,0,977846460
8639,118,104,0,977846460
8640,118,104,8,977846460
8641,118,104,0,977846460
8642,118,104,0,977846460
8643,118,104,1,977943960
8644,118,104,0,977943960
8645,118,104,1,977943960
8646,118,104,0,977943960
8647,118,104,0,978027540
8648,118,104,0,978027540
8649,118,104,0,978027540
8650,118,104,0,978027540
8651,118,104,0,978027540
8652,118,104,1,978027540
8653,118,104,0,978027540
8654,118,104,1,978069300
8655,118,104,0,978069300
8656,118,104,1,978069300
8657,118,104,0,978069300
8658,118,104,20,978435840
8659,118,104,0,978435840
8660,118,104,0,978435840
8661,118,104,0,978435840
8662,118,104,0,978445920
8663,118,104,0,978445920
8664,118,104,0,978445920
8665,118,104,0,978445920
8666,118,104,1,978445920
8667,118,104,0,978445920
8668,118,104,0,978445920
8669,118,104,0,978445920
8670,118,104,0,978445920
8671,118,104,0,978445920
8672,118,104,0,978445920
8673,118,104,1,978445920
8674,118,104,0,978445920
8675,118,104,0,978445920
8676,118,104,0,978929760
8677,118,104,0,978929760
8678,118,104,0,978929760
8679,118,104,19,978929760
8680,118,104,0,978929760
8681,118,104,0,978929880
8682,118,104,0,978929880
8683,118,104,0,978929880
8684,118,104,9,978929880
8685,118,104,0,978929880
8686,118,104,0,980081580
8687,118,104,0,980081580
8688,118,104,0,980081580
8689,118,104,1,980081580
8690,118,104,0,980081580
8691,118,104,0,980081580
8692,118,104,0,980081580
8693,118,104,0,980081580
8694,118,104,0,980083440
8695,118,104,0,980083440
8696,118,104,0,980083440
8697,118,104,1,980083440
8698,118,104,0,980083440
8699,118,104,0,980083440
8700,118,104,0,980083440
8701,118,104,0,980083440
8702,118,104,0,980083440
8703,118,104,0,980083440
8704,118,104,0,980083440
8705,118,104,0,980083440
8706,118,104,1,980083440
8707,118,104,0,980083440
8708,118,104,0,980083440
8709,118,104,0,980083440
8710,118,104,0,980083440
8711,118,104,0,980083440
8712,118,104,9,980085720
8713,118,104,0,980085720
8714,118,104,0,980085720
8715,118,104,0,980085720
8716,118,104,0,980085720
8717,118,104,0,980085720
8718,118,104,0,980085720
8719,118,104,0,980085720
8720,118,104,0,980086320
8721,118,104,0,980086320
8722,118,104,0,980086320
8723,118,104,0,980086320
8724,118,104,0,980086320
8725,118,104,0,980086320
8726,118,104,0,980086320
8727,118,104,0,980086320
8728,118,104,0,980086320
8729,118,104,0,980086320
8730,118,104,0,980086320
8731,118,104,0,980086320
8732,118,104,0,980086320
8733,118,104,0,980086320
8734,118,104,0,980086320
8735,118,104,0,980086320
8736,118,104,0,980086320
8737,118,104,0,980086320
8738,118,104,0,980952600
8739,118,104,0,980952600
8740,118,104,0,980952600
8741,118,104,0,980952600
8742,118,104,0,980952600
8743,118,104,0,980952600
8744,118,104,1,980952600
8745,118,104,0,982214520
8746,118,104,0,982214520
8747,118,104,0,982214520
8748,118,104,0,982214520
8749,118,104,0,982214520
8750,118,104,0,982214520
8751,118,104,20,982214520
8752,118,104,0,982214520
8753,118,104,0,982214520
8754,118,104,0,982214520
8755,118,104,0,982214520
8756,118,104,0,982214520
8757,118,104,0,982214520
8758,118,104,0,982214520
8759,118,104,20,982214520
8760,118,104,0,982214520
8761,118,104,0,983358840
8762,118,104,0,983358840
8763,118,104,14,983358840
8764,118,104,0,983358840
8765,118,104,0,983524980
8766,118,104,0,983524980
8767,118,104,0,983524980
8768,118,104,0,983524980
8769,118,104,0,983524980
8770,118,104,0,983524980
8771,118,104,0,983524980
8772,118,104,0,983524980
8773,118,104,8,984132240
